APIB_IND,aggregation_index,aggregation_code,aggregation_name,NRC_CODE,NRC_DESC,COUNTY_CODE,COUNTY_NAME,NYC_IND,tested_student_cnt,tested_cnt_valid,proficiency_cnt_valid,high_score_cnt_valid,is_suppressed,proficiency_rate,high_score_rate,valid_coverage,resource_class
AP,4,353100011064,GAYNOR MCCOWN EXPEDITIONARY LEARNING,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,74,65,46.0,17.0,5,0.7076923076923077,0.26153846153846155,0.8783783783783784,纽约市
AP,4,353100011080,MICHAEL J PETRIDES SCHOOL,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,357,348,109.0,36.0,5,0.3132183908045977,0.10344827586206896,0.9747899159663865,纽约市
AP,4,353100011440,NEW DORP HIGH SCHOOL,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,1135,1123,582.0,268.0,8,0.5182546749777382,0.23864648263579696,0.9894273127753304,纽约市
AP,4,353100011445,PORT RICHMOND HIGH SCHOOL,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,317,305,166.0,73.0,5,0.5442622950819672,0.23934426229508196,0.9621451104100947,纽约市
AP,4,353100011450,CURTIS HIGH SCHOOL,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,806,794,127.0,28.0,7,0.15994962216624686,0.03526448362720403,0.9851116625310173,纽约市
AP,4,353100011455,TOTTENVILLE HIGH SCHOOL,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,1985,1959,1284.0,659.0,6,0.655436447166922,0.33639612046962736,0.9869017632241813,纽约市
AP,4,353100011460,SUSAN E WAGNER HIGH SCHOOL,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,1249,1241,843.0,465.0,7,0.6792908944399678,0.37469782433521354,0.9935948759007206,纽约市
AP,4,353100011470,CONCORD HIGH SCHOOL,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,2,0,0.0,0.0,1,,,0.0,纽约市
AP,4,353100011600,RALPH R MCKEE CAREER-TECH,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,199,199,40.0,16.0,0,0.20100502512562815,0.08040201005025126,1.0,纽约市
AP,4,353100011605,STATEN ISLAND TECHNICAL HS,1.0,NEW YORK CITY,35.0,RICHMOND,1.0,2249,2245,2144.0,1801.0,3,0.955011135857461,0.8022271714922049,0.9982214317474433,纽约市
AP,4,400301060006,LEWISTON PORTER SENIOR HS,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,203,184,165.0,105.0,11,0.8967391304347826,0.5706521739130435,0.9064039408866995,平均
AP,4,400400010010,AARON MOSSELL JUNIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,2,0,0.0,0.0,2,,,0.0,平均
AP,4,400400010011,LOCKPORT HIGH SCHOOL,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,271,263,154.0,58.0,2,0.5855513307984791,0.22053231939163498,0.9704797047970479,平均
AP,4,400601060006,NEWFANE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,174,169,76.0,29.0,4,0.44970414201183434,0.17159763313609466,0.9712643678160919,平均
AP,4,400701060010,NIAGARA-WHEATFIELD SR HIGH SCHOOL,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,250,241,166.0,79.0,6,0.6887966804979253,0.3278008298755187,0.964,平均
AP,4,400800010034,NIAGARA FALLS HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,40.0,NIAGARA,0.0,348,339,149.0,60.0,3,0.43952802359882004,0.17699115044247787,0.9741379310344828,城市-郊区
AP,4,400900010011,NORTH TONAWANDA HIGH SCHOOL,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,196,188,139.0,76.0,5,0.7393617021276596,0.40425531914893614,0.9591836734693877,平均
AP,4,401001060001,STARPOINT HIGH SCHOOL,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,473,463,322.0,172.0,8,0.6954643628509719,0.3714902807775378,0.9788583509513742,平均
AP,4,401301040003,BARKER JR/SR HIGH SCHOOL,5.0,AVERAGE NEEDS,40.0,NIAGARA,0.0,39,35,21.0,10.0,2,0.6,0.2857142857142857,0.8974358974358975,平均
AP,4,411101060005,CLINTON SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,190,181,154.0,102.0,5,0.850828729281768,0.56353591160221,0.9526315789473684,平均
AP,4,411501060001,NEW HARTFORD SENIOR HIGH SCHOOL,6.0,LOW NEEDS,41.0,ONEIDA,0.0,890,873,589.0,368.0,11,0.6746849942726232,0.4215349369988545,0.9808988764044944,低N/RC
AP,4,411504020001,NY MILLS SCHOOL,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,5,0,0.0,0.0,2,,,0.0,平均
AP,4,411800010020,ROME FREE ACADEMY,3.0,URBAN/SUBURBAN/HIGH NEEDS,41.0,ONEIDA,0.0,297,286,138.0,52.0,5,0.4825174825174825,0.18181818181818182,0.9629629629629629,城市-郊区
AP,4,411902040003,WATERVILLE JR/SR HIGH SCHOOL,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,42,38,21.0,9.0,2,0.5526315789473685,0.23684210526315788,0.9047619047619048,平均
AP,4,412000050004,VERNON-VERONA-SHERRILL SR HS,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,109,104,84.0,39.0,3,0.8076923076923077,0.375,0.9541284403669725,平均
AP,4,412201060006,HOLLAND PATENT CENTRAL HIGH SCHOOL,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,99,88,54.0,22.0,5,0.6136363636363636,0.25,0.8888888888888888,平均
AP,4,412300010024,THOMAS R PROCTOR HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,41.0,ONEIDA,0.0,294,284,109.0,35.0,7,0.38380281690140844,0.12323943661971831,0.9659863945578231,城市-郊区
AP,4,412801040003,DONALD H CRANE JUNIOR/SENIOR HS,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,63,63,41.0,22.0,0,0.6507936507936508,0.3492063492063492,1.0,平均
AP,4,412901040003,ORISKANY JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,60,55,28.0,10.0,2,0.509090909090909,0.18181818181818182,0.9166666666666666,平均
AP,4,412902060008,WHITESBORO HIGH SCHOOL,5.0,AVERAGE NEEDS,41.0,ONEIDA,0.0,338,333,248.0,137.0,4,0.7447447447447447,0.4114114114114114,0.985207100591716,平均
AP,4,420303060010,NORTH SYRACUSE JUNIOR HS,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,1,0,0.0,0.0,1,,,0.0,平均
AP,4,420303060014,CICERO-NORTH SYRACUSE HS,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,530,520,394.0,237.0,7,0.7576923076923077,0.45576923076923076,0.9811320754716981,平均
AP,4,420401060005,EAST SYRACUSE MINOA CENTRAL HIGH SCH,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,205,189,158.0,97.0,9,0.8359788359788359,0.5132275132275133,0.9219512195121952,平均
AP,4,420411060006,JAMESVILLE-DEWITT HIGH SCHOOL,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,450,431,382.0,273.0,11,0.8863109048723898,0.6334106728538283,0.9577777777777777,平均
AP,4,420501060003,JORDAN-ELBRIDGE HIGH SCHOOL,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,78,69,34.0,17.0,3,0.4927536231884058,0.2463768115942029,0.8846153846153846,平均
AP,4,420601040003,FABIUS-POMPEY MIDDLE SCH HIGH SCH,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,42,29,17.0,7.0,5,0.5862068965517241,0.2413793103448276,0.6904761904761905,平均
AP,4,420701060001,WESTHILL HIGH SCHOOL,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,221,215,181.0,102.0,3,0.8418604651162791,0.4744186046511628,0.9728506787330317,平均
AP,4,420901060007,CHARLES W BAKER HIGH SCHOOL,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,542,510,404.0,225.0,16,0.792156862745098,0.4411764705882353,0.940959409594096,平均
AP,4,421001060002,FAYETTEVILLE-MANLIUS SENIOR HIGH SCH,6.0,LOW NEEDS,42.0,ONONDAGA,0.0,750,715,669.0,536.0,24,0.9356643356643357,0.7496503496503496,0.9533333333333334,低N/RC
AP,4,421101060003,MARCELLUS HIGH SCHOOL,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,139,122,93.0,51.0,10,0.7622950819672131,0.4180327868852459,0.8776978417266187,平均
AP,4,421201040003,ONONDAGA SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,58,53,28.0,17.0,2,0.5283018867924528,0.32075471698113206,0.9137931034482759,平均
AP,4,421501060011,LIVERPOOL HIGH SCHOOL,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,448,428,365.0,255.0,11,0.852803738317757,0.5957943925233645,0.9553571428571429,平均
AP,4,421601060002,SKANEATELES SENIOR HIGH SCHOOL,6.0,LOW NEEDS,42.0,ONONDAGA,0.0,304,284,238.0,176.0,11,0.8380281690140845,0.6197183098591549,0.9342105263157895,低N/RC
AP,4,421902040001,TULLY JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,42.0,ONONDAGA,0.0,31,28,25.0,20.0,2,0.8928571428571429,0.7142857142857143,0.9032258064516129,平均
AP,4,42302040003,CATTARAUGUS-LITTLE VALLEY HS,5.0,AVERAGE NEEDS,4.0,CATTARAUGUS,0.0,6,6,3.0,2.0,0,0.5,0.3333333333333333,1.0,平均
AP,4,42801060005,GOWANDA MIDDLE SCHOOL,4.0,RURAL HIGH NEEDS,4.0,CATTARAUGUS,0.0,1,0,0.0,0.0,1,,,0.0,农村
AP,4,42801060006,GOWANDA HIGH SCHOOL,4.0,RURAL HIGH NEEDS,4.0,CATTARAUGUS,0.0,36,36,16.0,9.0,0,0.4444444444444444,0.25,1.0,农村
AP,4,430300050002,CANANDAIGUA ACADEMY,5.0,AVERAGE NEEDS,43.0,ONTARIO,0.0,498,476,358.0,194.0,10,0.7521008403361344,0.40756302521008403,0.9558232931726908,平均
AP,4,430501040001,BLOOMFIELD HIGH SCHOOL,5.0,AVERAGE NEEDS,43.0,ONTARIO,0.0,71,63,36.0,22.0,3,0.5714285714285714,0.3492063492063492,0.8873239436619719,平均
AP,4,430700010006,GENEVA HIGH SCHOOL,4.0,RURAL HIGH NEEDS,43.0,ONTARIO,0.0,263,229,142.0,91.0,14,0.6200873362445415,0.39737991266375544,0.870722433460076,农村
AP,4,430901060001,MARCUS WHITMAN HIGH SCHOOL,5.0,AVERAGE NEEDS,43.0,ONTARIO,0.0,53,48,41.0,16.0,3,0.8541666666666666,0.3333333333333333,0.9056603773584906,平均
AP,4,431101040002,RED JACKET HIGH SCHOOL,5.0,AVERAGE NEEDS,43.0,ONTARIO,0.0,44,33,27.0,17.0,6,0.8181818181818182,0.5151515151515151,0.75,平均
AP,4,431201040002,NAPLES HIGH SCHOOL,5.0,AVERAGE NEEDS,43.0,ONTARIO,0.0,67,67,43.0,28.0,0,0.6417910447761194,0.417910447761194,1.0,平均
AP,4,431301060004,MIDLAKES MIDDLE/HIGH SCHOOL,5.0,AVERAGE NEEDS,43.0,ONTARIO,0.0,49,39,29.0,15.0,6,0.7435897435897436,0.38461538461538464,0.7959183673469388,平均
AP,4,431701060004,VICTOR SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,43.0,ONTARIO,0.0,1167,1149,937.0,634.0,8,0.8154917319408181,0.5517841601392516,0.9845758354755784,平均
AP,4,43200050002,SALAMANCA HIGH SCHOOL,4.0,RURAL HIGH NEEDS,4.0,CATTARAUGUS,0.0,16,14,14.0,3.0,2,1.0,0.21428571428571427,0.875,农村
AP,4,43501060006,PIONEER SENIOR HIGH SCHOOL,4.0,RURAL HIGH NEEDS,4.0,CATTARAUGUS,0.0,171,157,110.0,54.0,6,0.7006369426751592,0.34394904458598724,0.9181286549707602,农村
AP,4,440102060003,WASHINGTONVILLE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,88,88,62.0,44.0,0,0.7045454545454546,0.5,1.0,平均
AP,4,440201020001,CHESTER ACADEMY-MIDDLE/HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,28,25,14.0,5.0,1,0.56,0.2,0.8928571428571429,平均
AP,4,440301060003,CORNWALL CENTRAL HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,393,384,314.0,213.0,5,0.8177083333333334,0.5546875,0.9770992366412213,平均
AP,4,440401060005,PINE BUSH SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,321,294,210.0,125.0,13,0.7142857142857143,0.42517006802721086,0.9158878504672897,平均
AP,4,440601040001,GOSHEN CENTRAL HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,230,225,169.0,113.0,3,0.7511111111111111,0.5022222222222222,0.9782608695652174,平均
AP,4,441101040001,MINISINK VALLEY HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,72,59,47.0,30.0,6,0.7966101694915254,0.5084745762711864,0.8194444444444444,平均
AP,4,441201060006,MONROE-WOODBURY HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,460,455,333.0,188.0,4,0.7318681318681318,0.41318681318681316,0.9891304347826086,平均
AP,4,441301060004,VALLEY CENTRAL HIGH SCHOOL,5.0,AVERAGE NEEDS,44.0,ORANGE,0.0,288,270,192.0,101.0,10,0.7111111111111111,0.37407407407407406,0.9375,平均
AP,4,441600010006,GIDNEY AVENUE MEMORIAL SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,44.0,ORANGE,0.0,4,0,0.0,0.0,4,,,0.0,城市-郊区
AP,4,441600010017,NEWBURGH FREE ACADEMY,3.0,URBAN/SUBURBAN/HIGH NEEDS,44.0,ORANGE,0.0,809,750,245.0,115.0,21,0.32666666666666666,0.15333333333333332,0.927070457354759,城市-郊区
AP,4,441903020001,GEORGE F BAKER HIGH SCHOOL,6.0,LOW NEEDS,44.0,ORANGE,0.0,45,11,8.0,4.0,12,0.7272727272727273,0.36363636363636365,0.24444444444444444,低N/RC
AP,4,442101060002,WARWICK VALLEY HIGH SCHOOL,6.0,LOW NEEDS,44.0,ORANGE,0.0,661,632,543.0,379.0,12,0.8591772151898734,0.5996835443037974,0.9561270801815431,低N/RC
AP,4,450101060003,CHARLES D'AMICO HIGH SCHOOL,4.0,RURAL HIGH NEEDS,45.0,ORLEANS,0.0,28,16,10.0,5.0,5,0.625,0.3125,0.5714285714285714,农村
AP,4,450607040002,KENDALL JUNIOR-SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,45.0,ORLEANS,0.0,55,53,34.0,17.0,1,0.6415094339622641,0.32075471698113206,0.9636363636363636,平均
AP,4,450801060004,MEDINA JUNIOR-SENIOR HS,4.0,RURAL HIGH NEEDS,45.0,ORLEANS,0.0,122,118,70.0,28.0,3,0.5932203389830508,0.23728813559322035,0.9672131147540983,农村
AP,4,460102040006,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HS,4.0,RURAL HIGH NEEDS,46.0,OSWEGO,0.0,12,12,3.0,0.0,0,0.25,0.0,1.0,农村
AP,4,460500010005,G RAY BODLEY HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,46.0,OSWEGO,0.0,77,71,48.0,23.0,2,0.676056338028169,0.323943661971831,0.922077922077922,城市-郊区
AP,4,460701040002,HANNIBAL HIGH SCHOOL,4.0,RURAL HIGH NEEDS,46.0,OSWEGO,0.0,18,9,7.0,1.0,3,0.7777777777777778,0.1111111111111111,0.5,农村
AP,4,460801060005,PAUL V MOORE HIGH SCHOOL,5.0,AVERAGE NEEDS,46.0,OSWEGO,0.0,116,107,91.0,57.0,5,0.8504672897196262,0.5327102803738317,0.9224137931034483,平均
AP,4,461300010008,OSWEGO HIGH SCHOOL,5.0,AVERAGE NEEDS,46.0,OSWEGO,0.0,168,153,123.0,71.0,6,0.803921568627451,0.46405228758169936,0.9107142857142857,平均
AP,4,461801040001,PULASKI MIDDLE-HIGH SCHOOL,4.0,RURAL HIGH NEEDS,46.0,OSWEGO,0.0,42,35,19.0,7.0,3,0.5428571428571428,0.2,0.8333333333333334,农村
AP,4,462001060006,JOHN C BIRDLEBOUGH HIGH SCHOOL,5.0,AVERAGE NEEDS,46.0,OSWEGO,0.0,26,25,17.0,1.0,1,0.68,0.04,0.9615384615384616,平均
AP,4,471701040003,COOPERSTOWN JR/SR HIGH SCHOOL,5.0,AVERAGE NEEDS,47.0,OTSEGO,0.0,104,95,72.0,43.0,7,0.7578947368421053,0.45263157894736844,0.9134615384615384,平均
AP,4,472202040001,CHERRY VALLEY-SPRINGFIELD CENTRAL,5.0,AVERAGE NEEDS,47.0,OTSEGO,0.0,15,15,7.0,4.0,0,0.4666666666666667,0.26666666666666666,1.0,平均
AP,4,480101060001,MAHOPAC HIGH SCHOOL,6.0,LOW NEEDS,48.0,PUTNAM,0.0,213,187,146.0,103.0,15,0.7807486631016043,0.5508021390374331,0.8779342723004695,低N/RC
AP,4,480102060005,CARMEL HIGH SCHOOL,5.0,AVERAGE NEEDS,48.0,PUTNAM,0.0,410,384,278.0,166.0,10,0.7239583333333334,0.4322916666666667,0.9365853658536586,平均
AP,4,480401040002,HALDANE HIGH SCHOOL,6.0,LOW NEEDS,48.0,PUTNAM,0.0,296,280,235.0,174.0,10,0.8392857142857143,0.6214285714285714,0.9459459459459459,低N/RC
AP,4,480503040001,PUTNAM VALLEY HIGH SCHOOL,6.0,LOW NEEDS,48.0,PUTNAM,0.0,113,105,40.0,15.0,3,0.38095238095238093,0.14285714285714285,0.9292035398230089,低N/RC
AP,4,480601060003,BREWSTER HIGH SCHOOL,6.0,LOW NEEDS,48.0,PUTNAM,0.0,479,459,328.0,191.0,10,0.7145969498910676,0.41612200435729846,0.9582463465553236,低N/RC
AP,4,490101040006,BERLIN MIDDLE SCHOOL/HIGH SCHOOL,5.0,AVERAGE NEEDS,49.0,RENSSELAER,0.0,15,9,7.0,1.0,3,0.7777777777777778,0.1111111111111111,0.6,平均
AP,4,490301060007,COLUMBIA HIGH SCHOOL,5.0,AVERAGE NEEDS,49.0,RENSSELAER,0.0,309,293,254.0,186.0,7,0.8668941979522184,0.6348122866894198,0.948220064724919,平均
AP,4,490501060003,HOOSICK FALLS HIGH SCHOOL,5.0,AVERAGE NEEDS,49.0,RENSSELAER,0.0,49,36,26.0,13.0,6,0.7222222222222222,0.3611111111111111,0.7346938775510204,平均
AP,4,491302060002,AVERILL PARK HIGH SCHOOL,5.0,AVERAGE NEEDS,49.0,RENSSELAER,0.0,233,219,183.0,114.0,6,0.8356164383561644,0.5205479452054794,0.9399141630901288,平均
AP,4,491401040002,HOOSIC VALLEY JUNIOR SENIOR HIGH,5.0,AVERAGE NEEDS,49.0,RENSSELAER,0.0,32,32,10.0,3.0,0,0.3125,0.09375,1.0,平均
AP,4,491501040002,MAPLE HILL JR/SR HIGH SCHOOL,5.0,AVERAGE NEEDS,49.0,RENSSELAER,0.0,173,165,101.0,46.0,7,0.6121212121212121,0.2787878787878788,0.953757225433526,平均
AP,4,491700010019,TROY HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,49.0,RENSSELAER,0.0,79,60,44.0,27.0,7,0.7333333333333333,0.45,0.759493670886076,城市-郊区
AP,4,491700860931,KIPP TROY PREP CHARTER SCHOOL,7.0,CHARTER SCHOOL,49.0,RENSSELAER,0.0,189,180,34.0,11.0,1,0.18888888888888888,0.06111111111111111,0.9523809523809523,特许学校
AP,4,500101060011,CLARKSTOWN NORTH SENIOR HS,6.0,LOW NEEDS,50.0,ROCKLAND,0.0,576,540,450.0,309.0,15,0.8333333333333334,0.5722222222222222,0.9375,低N/RC
AP,4,500101060019,CLARKSTOWN SOUTH SENIOR HS,6.0,LOW NEEDS,50.0,ROCKLAND,0.0,569,529,477.0,376.0,19,0.9017013232514177,0.7107750472589792,0.929701230228471,低N/RC
AP,4,500108030004,NANUET SENIOR HIGH SCHOOL,6.0,LOW NEEDS,50.0,ROCKLAND,0.0,373,363,301.0,182.0,8,0.8292011019283747,0.5013774104683195,0.9731903485254692,低N/RC
AP,4,500201060009,NORTH ROCKLAND HIGH SCHOOL,5.0,AVERAGE NEEDS,50.0,ROCKLAND,0.0,558,540,393.0,181.0,10,0.7277777777777777,0.3351851851851852,0.967741935483871,平均
AP,4,500301060007,TAPPAN ZEE HIGH SCHOOL,6.0,LOW NEEDS,50.0,ROCKLAND,0.0,572,531,391.0,245.0,24,0.736346516007533,0.4613935969868173,0.9283216783216783,低N/RC
AP,4,500304030006,NYACK SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,50.0,ROCKLAND,0.0,599,559,474.0,353.0,19,0.8479427549194991,0.631484794275492,0.9332220367278798,平均
AP,4,500308030008,PEARL RIVER HIGH SCHOOL,6.0,LOW NEEDS,50.0,ROCKLAND,0.0,312,301,260.0,201.0,6,0.8637873754152824,0.6677740863787376,0.9647435897435898,低N/RC
AP,4,500401060009,SUFFERN SENIOR HIGH SCHOOL,6.0,LOW NEEDS,50.0,ROCKLAND,0.0,765,742,627.0,426.0,13,0.8450134770889488,0.5741239892183289,0.9699346405228758,低N/RC
AP,4,500402060014,SPRING VALLEY HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,50.0,ROCKLAND,0.0,174,152,43.0,13.0,7,0.28289473684210525,0.08552631578947369,0.8735632183908046,城市-郊区
AP,4,500402060018,RAMAPO HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,50.0,ROCKLAND,0.0,192,166,102.0,51.0,8,0.6144578313253012,0.3072289156626506,0.8645833333333334,城市-郊区
AP,4,50100010013,AUBURN HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,5.0,CAYUGA,0.0,226,218,160.0,103.0,4,0.7339449541284404,0.4724770642201835,0.9646017699115044,城市-郊区
AP,4,50301040002,WEEDSPORT JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,5.0,CAYUGA,0.0,13,10,8.0,2.0,3,0.8,0.2,0.7692307692307693,平均
AP,4,50401040003,CATO-MERIDIAN JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,5.0,CAYUGA,0.0,23,17,17.0,12.0,2,1.0,0.7058823529411765,0.7391304347826086,平均
AP,4,510101040003,ST LAWRENCE HIGH SCHOOL,4.0,RURAL HIGH NEEDS,51.0,SAINT LAWRENCE,0.0,2,0,0.0,0.0,1,,,0.0,农村
AP,4,510201060003,H C WILLIAMS SENIOR HIGH SCH,5.0,AVERAGE NEEDS,51.0,SAINT LAWRENCE,0.0,134,115,108.0,58.0,8,0.9391304347826087,0.5043478260869565,0.8582089552238806,平均
AP,4,510501040001,COLTON-PIERREPONT CENTRAL SCHOOL,5.0,AVERAGE NEEDS,51.0,SAINT LAWRENCE,0.0,16,6,6.0,1.0,3,1.0,0.16666666666666666,0.375,平均
AP,4,51101040004,PORT BYRON SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,5.0,CAYUGA,0.0,60,60,31.0,15.0,0,0.5166666666666667,0.25,1.0,平均
AP,4,511101060005,GOUVERNEUR HIGH SCHOOL,4.0,RURAL HIGH NEEDS,51.0,SAINT LAWRENCE,0.0,25,24,12.0,4.0,1,0.5,0.16666666666666666,0.96,农村
AP,4,511602040002,LISBON CENTRAL SCHOOL,4.0,RURAL HIGH NEEDS,51.0,SAINT LAWRENCE,0.0,6,0,0.0,0.0,3,,,0.0,农村
AP,4,512201040001,NORWOOD-NORFOLK SCHOOL,4.0,RURAL HIGH NEEDS,51.0,SAINT LAWRENCE,0.0,36,34,23.0,9.0,1,0.6764705882352942,0.2647058823529412,0.9444444444444444,农村
AP,4,512300010009,OGDENSBURG FREE ACADEMY,4.0,RURAL HIGH NEEDS,51.0,SAINT LAWRENCE,0.0,42,40,40.0,24.0,1,1.0,0.6,0.9523809523809523,农村
AP,4,512404040001,HEUVELTON CENTRAL SCHOOL,4.0,RURAL HIGH NEEDS,51.0,SAINT LAWRENCE,0.0,7,6,1.0,0.0,1,0.16666666666666666,0.0,0.8571428571428571,农村
AP,4,51301040003,MORAVIA JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,5.0,CAYUGA,0.0,78,67,36.0,13.0,5,0.5373134328358209,0.19402985074626866,0.8589743589743589,平均
AP,4,513102040002,EDWARDS-KNOX JUNIOR-SENIOR HS,4.0,RURAL HIGH NEEDS,51.0,SAINT LAWRENCE,0.0,6,0,0.0,0.0,3,,,0.0,农村
AP,4,51901040005,UNION SPRINGS HIGH SCHOOL,5.0,AVERAGE NEEDS,5.0,CAYUGA,0.0,25,24,20.0,15.0,1,0.8333333333333334,0.625,0.96,平均
AP,4,520101060006,BURNT HILLS-BALLSTON LAKE SR HS,6.0,LOW NEEDS,52.0,SARATOGA,0.0,454,434,360.0,253.0,12,0.8294930875576036,0.5829493087557603,0.9559471365638766,低N/RC
AP,4,520302060001,SHENENDEHOWA HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,896,864,792.0,561.0,21,0.9166666666666666,0.6493055555555556,0.9642857142857143,平均
AP,4,520401040007,CORINTH HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,69,68,41.0,19.0,1,0.6029411764705882,0.27941176470588236,0.9855072463768116,平均
AP,4,520701040002,GALWAY JR/SR HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,22,22,19.0,14.0,0,0.8636363636363636,0.6363636363636364,1.0,平均
AP,4,521301060001,BALLSTON SPA SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,367,347,296.0,203.0,11,0.8530259365994236,0.5850144092219021,0.9455040871934605,平均
AP,4,521401040007,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,215,196,123.0,68.0,9,0.6275510204081632,0.3469387755102041,0.9116279069767442,平均
AP,4,521701040002,SCHUYLERVILLE HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,107,101,87.0,54.0,3,0.8613861386138614,0.5346534653465347,0.9439252336448598,平均
AP,4,521800010010,SARATOGA SPRINGS HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,559,533,457.0,329.0,10,0.8574108818011257,0.6172607879924953,0.9534883720930233,平均
AP,4,522001040003,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,5.0,AVERAGE NEEDS,52.0,SARATOGA,0.0,58,57,39.0,17.0,1,0.6842105263157895,0.2982456140350877,0.9827586206896551,平均
AP,4,530101040001,DUANESBURG HIGH SCHOOL,5.0,AVERAGE NEEDS,53.0,SCHENECTADY,0.0,77,68,53.0,31.0,5,0.7794117647058824,0.45588235294117646,0.8831168831168831,平均
AP,4,530202060006,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,53.0,SCHENECTADY,0.0,285,270,217.0,125.0,9,0.8037037037037037,0.46296296296296297,0.9473684210526315,平均
AP,4,530301060007,NISKAYUNA HIGH SCHOOL,6.0,LOW NEEDS,53.0,SCHENECTADY,0.0,618,576,506.0,387.0,27,0.8784722222222222,0.671875,0.9320388349514563,低N/RC
